category,subcategory,title,url
Cryosphere,Frozen Ground,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Cryosphere&parameter1=Frozen+Ground#
Cryosphere,Frozen Ground,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1803393216&userType=user&parameter1=Frozen+Ground
Cryosphere,Frozen Ground,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-2024368792&userType=user&parameter1=Frozen+Ground
Cryosphere,Glaciers/Ice Sheets,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Cryosphere&parameter1=Glaciers%2FIce+Sheets#
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1025844776&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1051429198&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1068226375&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1123791654&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1187384822&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1210498586&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1270757435&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1284362376&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1316067944&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-13573878&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1366409930&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1415743679&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1420230131&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1465444799&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1555951897&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1631812423&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1660603603&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1662976566&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1682864614&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1695113911&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1700187895&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1704313356&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1733132779&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1749391656&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1761794350&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1782291344&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1784251892&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1785477851&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF180200020&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1818613510&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1836890477&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1837336685&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1863988225&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1880661305&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1921365999&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1950067847&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1994726501&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-2021899210&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-2023726238&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF2085292874&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF2087066794&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF237810760&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF238193119&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF244609289&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF292617194&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-293166625&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-352241465&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-429854329&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF462255588&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-482979837&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-485129167&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF568762473&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF589896581&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF615577808&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-645370150&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-707307333&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-714261111&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF725108451&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-751111438&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-781428704&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-785042001&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF790674404&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF807360409&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF888008183&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF89028006&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-901522535&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-950258332&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF955819494&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-957692842&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Glaciers/Ice Sheets,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-998773651&userType=user&parameter1=Glaciers%2FIce+Sheets
Cryosphere,Sea Ice,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Cryosphere&parameter1=Sea+Ice#
Cryosphere,Sea Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1812666781&userType=user&parameter1=Sea+Ice
Cryosphere,Sea Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-322358113&userType=user&parameter1=Sea+Ice
Cryosphere,Sea Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF354567922&userType=user&parameter1=Sea+Ice
Cryosphere,Sea Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-781671301&userType=user&parameter1=Sea+Ice
Cryosphere,Snow/Ice,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Cryosphere&parameter1=Snow%2FIce#
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1057622268&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1066857516&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1067549718&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1296268754&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF131768238&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1348336935&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1387103144&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1388633911&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1435584329&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF148842705&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1513308128&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1573751989&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1586895710&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-2022704050&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF2087308159&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF296162716&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-314192994&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-392879724&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF479279076&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF489995617&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF538070514&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-57301139&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-650443585&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF862579655&userType=user&parameter1=Snow%2FIce
Cryosphere,Snow/Ice,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF950701730&userType=user&parameter1=Snow%2FIce
Land Surface,Cryosphere,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Land+Surface&parameter1=Cryosphere#
Land Surface,Cryosphere,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1228079872&userType=user&parameter1=Cryosphere
Land Surface,Cryosphere,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1287742935&userType=user&parameter1=Cryosphere
Land Surface,Cryosphere,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1368510328&userType=user&parameter1=Cryosphere
Land Surface,Cryosphere,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1484746657&userType=user&parameter1=Cryosphere
Land Surface,Cryosphere,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-156130350&userType=user&parameter1=Cryosphere
Land Surface,Cryosphere,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1599484115&userType=user&parameter1=Cryosphere
Land Surface,Cryosphere,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1776830700&userType=user&parameter1=Cryosphere
Land Surface,Cryosphere,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1934963896&userType=user&parameter1=Cryosphere
Land Surface,Erosion/Sedimentation,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Land+Surface&parameter1=Erosion%2FSedimentation#
Land Surface,Erosion/Sedimentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1405531432&userType=user&parameter1=Erosion%2FSedimentation
Land Surface,Erosion/Sedimentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1441320652&userType=user&parameter1=Erosion%2FSedimentation
Land Surface,Erosion/Sedimentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1442591664&userType=user&parameter1=Erosion%2FSedimentation
Land Surface,Erosion/Sedimentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-149663722&userType=user&parameter1=Erosion%2FSedimentation
Land Surface,Erosion/Sedimentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1511799197&userType=user&parameter1=Erosion%2FSedimentation
Land Surface,Erosion/Sedimentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1816207284&userType=user&parameter1=Erosion%2FSedimentation
Land Surface,Erosion/Sedimentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-364769113&userType=user&parameter1=Erosion%2FSedimentation
Land Surface,Erosion/Sedimentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF425354551&userType=user&parameter1=Erosion%2FSedimentation
Land Surface,Erosion/Sedimentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-647093263&userType=user&parameter1=Erosion%2FSedimentation
Land Surface,Erosion/Sedimentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF658634638&userType=user&parameter1=Erosion%2FSedimentation
Land Surface,Erosion/Sedimentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF700084825&userType=user&parameter1=Erosion%2FSedimentation
Land Surface,Erosion/Sedimentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF727169882&userType=user&parameter1=Erosion%2FSedimentation
Land Surface,Erosion/Sedimentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-813302724&userType=user&parameter1=Erosion%2FSedimentation
Land Surface,Frozen Ground,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Land+Surface&parameter1=Frozen+Ground#
Land Surface,Geomorphology,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Land+Surface&parameter1=Geomorphology#
Land Surface,Geomorphology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1026280142&userType=user&parameter1=Geomorphology
Land Surface,Geomorphology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1033333529&userType=user&parameter1=Geomorphology
Land Surface,Geomorphology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1070239106&userType=user&parameter1=Geomorphology
Land Surface,Geomorphology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1088870481&userType=user&parameter1=Geomorphology
Land Surface,Geomorphology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1107445805&userType=user&parameter1=Geomorphology
Land Surface,Geomorphology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1237643452&userType=user&parameter1=Geomorphology
Land Surface,Geomorphology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1314055387&userType=user&parameter1=Geomorphology
Land Surface,Geomorphology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1338691849&userType=user&parameter1=Geomorphology
